KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
TRANE MANU_75707_40258_2,2079401_2,2164,1471,795,487,75707,40258,Van,incl
TRANE MANU_75707_40258_2,2081315_2,2164,1471,795,487,75707,40258,Van,incl
TRANE MANU_75707_40258_2,2081369_2,2164,1471,795,487,75707,40258,Van,incl
TRANE MANU_75707_40299_2,2092090_2,2303,1515,813,576,75707,40299,Van,incl
TRANE MANU_75707_40299_2,2094842_2,2303,1515,813,576,75707,40299,Van,incl
TRANE MANU_75707_40299_2,2097225_2,2303,1515,813,576,75707,40299,Van,incl
TRANE MANU_75707_60123_2,2094854_2,2741,1925,974,641,75707,60123,Van,incl
TRANE MANU_75707_60440_2,2092080_2,2480,1733,935,560,75707,60440,Van,incl
TRANE MANU_75707_60440_2,2094644_2,2480,1733,935,560,75707,60440,Van,incl
TRANE MANU_75707_60440_2,2095767_2,2480,1733,935,560,75707,60440,Van,incl
TRANS GARD_77052_36104_2,2098379_2,1400,1154,634,178,77052,36104,Van,incl
TRANS GARD_77052_36104_2,2098381_2,1400,1154,634,178,77052,36104,Van,incl
TRANSMETCO_46750_28110_2,2101102_2,1325,1159,616,109,46750,28110,Van,incl
Transporta_46517_38635_2,2087033_2,1375,1195,653,2,46517,38635,Van,incl
Transporta_46517_38635_2,2089938_2,1375,1195,653,2,46517,38635,Van,incl
Transporta_46517_38635_2,2089941_2,1375,1195,653,2,46517,38635,Van,incl
Transporta_46517_38635_2,2093537_2,1375,1195,653,2,46517,38635,Van,incl
TREND TECH_60007_36830_2,2081763_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2084966_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2088671_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2092172_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2093971_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2095454_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2096123_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2097711_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2098813_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2100540_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2101643_2,2525,1473,785,947,60007,36830,Van,incl
TREND TECH_60007_36830_2,2102087_2,2525,1473,785,947,60007,36830,Van,incl
Tri State_46808_53154_2,2086577_2,710,483,235,225,46808,53154,Log,incl
TRIENDA HO_53901_30349_2,2082040_2,2100,1654,908,210,53901,30349,Van,incl
Triple M_29644_42261_2,2082799_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2083516_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2084831_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2085769_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2086249_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2087207_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2087987_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2088719_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2091666_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2092363_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2093349_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2093350_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2093352_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2095457_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2097103_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2098272_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2098628_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2099434_2,900,782,420,-42,29644,42261,Van,incl
Triple M_29644_42261_2,2101254_2,900,782,420,-42,29644,42261,Van,incl
Tristate W_37312_28129_2,2088271_2,750,704,350,-8,37312,28129,Van,incl
Tristate W_46808_53066_2,2093388_2,811,562,274,247,46808,53066,Log,incl
Tri-Tech M_16426_38611_2,2082025_2,1610,1503,825,-110,16426,38611,Van,incl
Tri-Tech M_16426_38611_2,2085963_2,1610,1503,825,-110,16426,38611,Van,incl
Tronox S_39746_28110_2,2087336_2,1200,1010,547,64,39746,28110,Van,incl
Tronox S_39746_28110_2,2087843_2,1200,1010,547,64,39746,28110,Van,incl
Tronox S_39746_28110_2,2091683_2,1200,1010,547,64,39746,28110,Van,incl
TSE BRAKES_85349_39773_2,2085235_2,3390,3188,1762,-165,85349,39773,Van,incl
TSP_30017_37086_2,2097030_2,700,485,257,177,30017,37086,Van,incl
TUFF TORQ_37814_38237_2,2097258_2,600,669,367,-71,37814,38237,Van,incl
TWIN MED_43125_37086_2,2101348_2,900,733,398,165,43125,37086,Van,incl
TWIN RIVER_38351_71602_2,2080047_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2083588_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2088276_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2089683_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2093603_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2096134_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_38351_71602_2,2100176_2,1362,526,284,751,38351,71602,Van,incl
TWIN RIVER_71602_28043_2,2101343_2,1650,1323,728,246,71602,28043,Van,incl
Twin River_71602_38019_2,2082052_2,575,396,210,113,71602,38019,Van,incl
TYLER IRON_75702_38843_2,2080475_2,935,977,538,-194,75702,38843,Van,incl
UBE ENGINE_46131_38301_2,2086523_2,785,725,392,6,46131,38301,Van,incl
UFP DISTRI_46514_35565_2,2097987_2,1400,1135,616,81,46514,35565,Van,incl
UFP Moultr_31788_45014_2,2093296_2,1150,1272,692,-195,31788,45014,Van,incl
UFP Moultr_31788_63801_2,2088345_2,1150,1216,664,-139,31788,63801,Van,incl
Ulbrich_60803_35613_2,2095137_2,1400,1045,566,242,60803,35613,Van,incl
Unilever_32220_30297_2,2083459_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2084833_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2088680_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2091610_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2091810_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2093172_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2098063_2,637,632,329,2,32220,30297,Log,incl
Unilever_32220_30297_2,2101032_2,637,632,329,2,32220,30297,Log,incl
UNIS ROANO_76262_31533_2,2089417_2,1649,1718,924,-135,76262,31533,Van,incl
UNIS ROANO_76262_35055_2,2097318_2,1300,1278,693,-35,76262,35055,Van,incl
UNITED MAR_46952_38611_2,2102733_2,1400,1011,557,36,46952,38611,Van,incl
United Ref_33764_38310_2,2095934_2,1000,1278,700,-870,33764,38310,Van,incl
United Sal_24370_31217_2,2085199_2,888,722,386,-63,24370,31217,Van,incl
United Sal_24370_31217_2,2089005_2,888,722,386,-63,24370,31217,Van,incl
UNITED SAL_77447_38478_2,2091507_2,1450,1505,826,-112,77447,38478,Van,incl
UNITED SOL_38666_31216_2,2081494_2,1388,875,457,422,38666,31216,Van,incl
UNITED SYN_30728_38804_2,2096142_2,900,625,270,110,30728,38804,Van,incl
UNKNOWN_27509_38141_2,2087248_2,1250,1335,737,-194,27509,38141,Van,incl
UNKNOWN_30315_38326_2,2085220_2,600,542,290,40,30315,38326,Van,incl
UNKNOWN_30336_39773_2,2100925_2,700,514,276,68,30336,39773,Van,incl
UNKNOWN_46219_38843_2,2095388_2,950,896,483,52,46219,38843,Van,incl
UNKNOWN_84074_28734_2,2092269_2,3250,3471,1923,-223,84074,28734,Van,incl
UNKNOWN_84401_28602_2,2088645_2,3150,3582,1985,-498,84401,28602,Van,incl
Unlilin Fl_27360_45889_2,2079786_2,1089,940,489,4,27360,45889,Van,incl
Unlilin Fl_27360_45889_2,2083260_2,1089,940,489,4,27360,45889,Van,incl
Unlilin Fl_27360_45889_2,2086497_2,1089,940,489,4,27360,45889,Van,incl
Unlilin Fl_27360_45889_2,2089858_2,1089,940,489,4,27360,45889,Van,incl
Unlilin Fl_27360_45889_2,2095799_2,1089,940,489,4,27360,45889,Van,incl
UPONER LAK_55044_38930_2,2079674_2,2100,1987,1085,-80,55044,38930,Van,incl
US DISTRIB_61832_28273_2,2097435_2,1400,1239,675,55,61832,28273,Van,incl
US GYPSUM_43433_35740_2,2101238_2,1400,1149,610,99,43433,35740,Van,incl
US NPPC Cr_68333_38141_2,2091896_2,1300,1397,751,-240,68333,38141,Van,incl
US SALT_14891_37090_2,2101050_2,1575,1465,807,-30,14891,37090,Van,incl
USG INTERI_38701_37210_2,2081239_2,1000,717,364,174,38701,37210,Van,incl
USG TILE -_38701_29172_2,2094442_2,1500,1184,643,17,38701,29172,Van,incl
Valentine_30043_47129_2,2081845_2,900,819,444,20,30043,47129,Van,incl
VALLEY DIS_36854_60440_2,2086455_2,1300,1512,815,-408,36854,60440,Van,incl
VALLEY DIS_36854_60440_2,2086456_2,1300,1512,815,-408,36854,60440,Van,incl
VALMONT EM_60131_72370_2,2091844_2,1000,965,492,-46,60131,72370,Van,incl
Vanderbilt_29816_38663_2,2098205_2,950,888,487,-185,29816,38663,Van,incl
VANDOR COR_47374_35630_2,2102478_2,1443,831,454,540,47374,35630,Van,incl
Venture Lo_31705_28147_2,2087880_2,825,918,460,-299,31705,28147,Van,incl
Venture Lo_31705_28147_2,2092215_2,825,918,460,-299,31705,28147,Van,incl
Venture Lo_31705_28334_2,2099438_2,1000,937,465,61,31705,28334,Van,incl
Venture Lo_31705_28334_2,2099447_2,1000,937,465,61,31705,28334,Van,incl
VENTURE LO_46206_38834_2,2095212_2,1150,875,453,273,46206,38834,Van,incl
Venture Ra_46217_38834_2,2079876_2,1013,818,446,178,46217,38834,Van,incl
Venture Ra_46217_38834_2,2083477_2,1013,818,446,178,46217,38834,Van,incl
Veracity L_84016_28206_2,2081906_2,3200,3646,2021,-498,84016,28206,Van,incl
VIJON_63301_37311_2,2083234_2,1225,904,493,285,63301,37311,Van,incl
Viscotec A_28655_38855_2,2080440_2,1995,1016,538,874,28655,38855,Van,incl
Viscotec A_28655_38855_2,2086128_2,1995,1016,538,874,28655,38855,Van,incl
Viscotec A_28655_38855_2,2093438_2,1995,1016,538,874,28655,38855,Van,incl
Viscotec A_28655_38855_2,2099702_2,1995,1016,538,874,28655,38855,Van,incl
VISIBLE SU_38118_28146_2,2084431_2,1324,1181,634,0,38118,28146,Van,incl
VITAKRAFT_43569_42134_2,2078661_2,1367,795,413,-34,43569,42134,Van,incl
VITAKRAFT_43569_42134_2,2092206_2,1367,795,413,-34,43569,42134,Van,incl
Vital Reco_37917_35630_2,2090957_2,706,520,284,113,37917,35630,Van,incl
Vivabox Sl_75007_38654_2,2098636_2,850,920,483,-120,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2083868_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2086453_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2088709_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2088715_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2099627_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_75007_38654_2,2101545_2,838,917,483,-148,75007,38654,Van,incl
VIVABOX SO_76051_38654_2,2084744_2,872,900,493,-86,76051,38654,Van,incl
VIVABOX SO_76051_38654_2,2084751_2,872,900,493,-86,76051,38654,Van,incl
VIVABOX SO_76051_38654_2,2087139_2,872,900,493,-86,76051,38654,Van,incl
VIVABOX SO_76051_38654_2,2089433_2,872,900,493,-86,76051,38654,Van,incl
VIVABOX SO_76051_38654_2,2099488_2,872,900,493,-86,76051,38654,Van,incl
VIVABOX SO_76051_38654_2,2099492_2,872,900,493,-86,76051,38654,Van,incl
Vivabox So_76051_38654_2,2084065_2,872,900,493,-86,76051,38654,Van,incl
Vivabox So_76051_38654_2,2088114_2,872,900,493,-86,76051,38654,Van,incl
VMP HANDLI_37914_38126_2,2088623_2,600,725,398,-193,37914,38126,Van,incl
VOESTALPIN_30184_39744_2,2095093_2,700,587,317,-9,30184,39744,Van,incl
Volvo Grou_21742_46064_2,2074053_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2074054_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2074055_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2077007_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2077009_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2077010_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2077011_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2080622_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2080624_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2083690_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2083691_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2083692_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2083693_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2087104_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2087105_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2087106_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2087107_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2093212_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2093213_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2093214_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2093215_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2093216_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2096757_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2096758_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2096759_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2096760_2,1117,1000,496,-126,21742,46064,Van,incl
Volvo Grou_21742_46064_2,2096761_2,1117,1000,496,-126,21742,46064,Van,incl
VON DREHLE_28330_38141_2,2101898_2,1100,1273,689,-332,28330,38141,Van,incl
VON DREHLE_28658_43125_2,2082290_2,922,794,400,51,28658,43125,Van,incl
VonDrehle_28330_38141_2,2093973_2,1000,1264,689,-479,28330,38141,Van,incl
VonDrehle_28330_38141_2,2093974_2,1000,1264,689,-479,28330,38141,Van,incl
VRC / E&R_46278_35630_2,2085695_2,850,788,426,24,46278,35630,Van,incl
VRC_37406_35630_2,2082890_2,600,341,180,67,37406,35630,Van,incl
VULCAN IND_35004_46123_2,2089812_2,1050,963,514,-35,35004,46123,Van,incl
Wabash Val_47959_38654_2,2099479_2,1681,960,518,526,47959,38654,Van,incl
WAGNER SEE_60953_22603_2,2095576_2,1703,1147,600,492,60953,22603,Van,incl
WAI GLOBAL_38671_43701_2,2083289_2,1909,1157,634,586,38671,43701,Van,incl
WAI GLOBAL_38671_43701_2,2096290_2,1909,1157,634,586,38671,43701,Van,incl
WAIGLOBAL_38671_43701_2,2089497_2,1958,1194,645,762,38671,43701,Van,incl
Walker MAN_80528_39401_2,2094051_2,2000,2525,1356,-613,80528,39401,Van,incl
WALMART -_47274_38301_2,2081916_2,750,693,355,-65,47274,38301,Van,incl
Walmart RR_77039_75126_2,2088486_2,550,463,246,19,77039,75126,Van,incl
WAREHOUSE_30248_38654_2,2098866_2,800,727,399,71,30248,38654,Van,incl
WAREHOUSE_77507_72143_2,2081198_2,1070,997,503,-52,77507,72143,Van,incl
Washington_38863_30252_2,2098402_2,1200,620,336,548,38863,30252,Van,incl
Washington_61327_35950_2,2087632_2,1570,1193,652,246,61327,35950,Van,incl
WASTE MANA_07105_35611_2,2089792_2,1500,1733,929,-317,07105,35611,Van,incl
WASTE MANA_75247_35616_2,2082972_2,908,1112,590,-235,75247,35616,Van,incl
WASTE MANA_75247_35616_2,2085538_2,908,1112,590,-235,75247,35616,Van,incl
WASTE MANA_75247_35616_2,2094861_2,908,1112,590,-235,75247,35616,Van,incl
Waste Mgmt_80216_42261_2,2093205_2,1376,1997,1101,-648,80216,42261,Van,incl
WATCO / OG_42348_38012_2,2099088_2,1064,557,282,296,42348,38012,Van,incl
WATCO / OG_42348_38012_2,2099089_2,1064,557,282,296,42348,38012,Van,incl
WATCO / OG_42348_38012_2,2101302_2,1064,557,282,296,42348,38012,Van,incl
WATCO / OG_42348_38012_2,2101303_2,1064,557,282,296,42348,38012,Van,incl
WATCO / OG_42348_38012_2,2101304_2,1064,557,282,296,42348,38012,Van,incl
WATER PIK_38141_30248_2,2091823_2,1200,751,406,365,38141,30248,Van,incl
WAUPACA FO_54981_35055_2,2087423_2,1800,1579,837,-37,54981,35055,Van,incl
WAUPACA FO_54981_37380_2,2087684_2,1625,1523,798,-10,54981,37380,Van,incl
WAUPACA FO_54981_37380_2,2087758_2,1625,1523,798,-10,54981,37380,Van,incl
WCA - WAST_64701_35772_2,2092924_2,1300,1261,682,-34,64701,35772,Van,incl
WEAVER POP_46991_38652_2,2089330_2,1250,1091,581,77,46991,38652,Van,incl
WEAVER POP_46991_38652_2,2095439_2,1250,1091,581,77,46991,38652,Van,incl
WEBB WHEEL_47586_72401_2,2098863_2,840,639,344,17,47586,72401,Van,incl
Weber Step_60142_22603_2,2096187_2,1812,1533,674,222,60142,22603,Van,incl
WEIDMANN_43078_38024_2,2080597_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2083347_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2083354_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2085724_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2086306_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2089621_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2089624_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2095324_2,977,888,480,-8,43078,38024,Van,incl
WEIDMANN_43078_38024_2,2095331_2,977,888,480,-8,43078,38024,Van,incl
WEIMAN PRO_60031_22603_2,2099048_2,1786,1513,664,17,60031,22603,Van,incl
WEST CHEST_45241_31216_2,2081292_2,1921,1078,572,625,45241,31216,Van,incl
West Logis_33403_30336_2,2080676_2,673,1134,601,-555,33403,30336,Van,incl
West Logis_33403_30336_2,2085260_2,673,1134,601,-555,33403,30336,Van,incl
West Logis_33403_30336_2,2086589_2,673,1134,601,-555,33403,30336,Van,incl
West Logis_33403_30336_2,2090617_2,673,1134,601,-555,33403,30336,Van,incl
West Logis_33403_30336_2,2090781_2,673,1134,601,-555,33403,30336,Van,incl
West Logis_33403_30336_2,2091691_2,673,1134,601,-555,33403,30336,Van,incl
WEST ROCK_27293_30122_2,2084091_2,650,590,317,-53,27293,30122,Van,incl
West Rock_28610_60101_2,2089859_2,1400,1412,760,-93,28610,60101,Van,incl
WEST ROCK_28613_60101_2,2089793_2,1400,1412,755,-125,28613,60101,Van,incl
West Rock_35772_46545_2,2091579_2,1015,1119,558,-294,35772,46545,Van,incl
WEST ROCK_38654_27871_2,2088349_2,1910,1563,843,188,38654,27871,Van,incl
WESTLAKE C_39730_44805_2,2088236_2,1425,1264,691,-57,39730,44805,Van,incl
WESTLAKE C_39730_46506_2,2092044_2,1200,1207,649,-284,39730,46506,Van,incl
WestRock (_13204_60628_2,2085760_2,1160,1349,672,-341,13204,60628,Van,incl
WestRock (_53910_38703_2,2089643_2,1950,1581,866,195,53910,38703,Van,incl
WestRock -_35772_55426_2,2076747_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2076772_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2076776_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2076777_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2088724_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2089717_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2089719_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2089721_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2089722_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2092578_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2092580_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2093015_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_35772_55426_2,2093016_2,2262,1764,948,324,35772,55426,Van,incl
WestRock -_36854_44146_2,2093774_2,1500,1446,791,7,36854,44146,Van,incl
WestRock -_36854_60440_2,2096262_2,1250,1519,815,-491,36854,60440,Van,incl
WESTROCK B_76106_38118_2,2082800_2,800,948,508,-307,76106,38118,Van,incl
WestRock C_28613_60101_2,2086307_2,1400,1418,755,-231,28613,60101,Van,incl
WestRock C_28613_60101_2,2086308_2,1400,1418,755,-231,28613,60101,Van,incl
WESTROCK C_29330_30336_2,2093819_2,740,341,181,131,29330,30336,Van,incl
WESTROCK C_29330_30336_2,2093820_2,740,341,181,131,29330,30336,Van,incl
WESTROCK C_29330_32034_2,2098430_2,1318,698,362,443,29330,32034,Van,incl
WESTROCK C_29330_32218_2,2084825_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_32218_2,2084826_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_32218_2,2084827_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_32218_2,2084828_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_32218_2,2086870_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_32218_2,2086871_2,1284,692,371,462,29330,32218,Van,incl
WESTROCK C_29330_37091_2,2095229_2,932,750,377,128,29330,37091,Van,incl
WESTROCK C_29330_38866_2,2099747_2,1065,893,463,-55,29330,38866,Van,incl
WESTROCK C_29330_38866_2,2099749_2,1065,893,463,-55,29330,38866,Van,incl
WESTROCK C_29330_43130_2,2081971_2,1118,854,443,175,29330,43130,Van,incl
WESTROCK C_29330_43130_2,2081972_2,1118,854,443,175,29330,43130,Van,incl
WESTROCK C_29330_43130_2,2088756_2,1118,854,443,175,29330,43130,Van,incl
WESTROCK C_29330_44266_2,2094788_2,1362,1031,534,171,29330,44266,Van,incl
WESTROCK C_29330_44266_2,2094789_2,1362,1031,534,171,29330,44266,Van,incl
WESTROCK C_29330_61401_2,2089498_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2089499_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2098254_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2098255_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2098446_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2098447_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2098448_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2099737_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2099738_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29330_61401_2,2100421_2,1875,1444,773,258,29330,61401,Van,incl
WESTROCK C_29501_30014_2,2090075_2,650,484,255,-54,29501,30014,Van,incl
WESTROCK C_29501_37091_2,2089156_2,1080,979,531,-139,29501,37091,Van,incl
WESTROCK C_29501_38343_2,2095970_2,1100,1220,654,-419,29501,38343,Van,incl
WESTROCK C_29501_46516_2,2089831_2,1340,1409,758,-300,29501,46516,Van,incl
WESTROCK C_31027_08810_2,2088156_2,2136,1632,810,238,31027,08810,Van,incl
WESTROCK C_31027_08810_2,2093071_2,2136,1632,810,238,31027,08810,Van,incl
WESTROCK C_31027_08810_2,2093072_2,2136,1632,810,238,31027,08810,Van,incl
WESTROCK C_31027_17050_2,2079316_2,2160,1373,712,534,31027,17050,Van,incl
WESTROCK C_31027_17050_2,2094935_2,2160,1373,712,534,31027,17050,Van,incl
WESTROCK C_31027_17050_2,2094936_2,2160,1373,712,534,31027,17050,Van,incl
WESTROCK C_31027_32034_2,2084931_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2086505_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2086508_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2086509_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2089818_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2089819_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2089820_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2089821_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32034_2,2090313_2,736,418,188,89,31027,32034,Van,incl
WESTROCK C_31027_32218_2,2081299_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2081300_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2082936_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2087531_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2093463_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2096981_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2096982_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_32218_2,2097364_2,728,409,185,3,31027,32218,Van,incl
WESTROCK C_31027_34208_2,2086262_2,1516,787,388,516,31027,34208,Van,incl
WESTROCK C_31027_35611_2,2087946_2,944,699,336,-9,31027,35611,Van,incl
WESTROCK C_31027_35611_2,2091359_2,944,699,336,-9,31027,35611,Van,incl
WESTROCK C_31027_35611_2,2091360_2,944,699,336,-9,31027,35611,Van,incl
WESTROCK C_31027_35611_2,2094546_2,944,699,336,-9,31027,35611,Van,incl
WESTROCK C_31027_37091_2,2084762_2,779,745,366,-249,31027,37091,Van,incl
WESTROCK C_31027_37130_2,2091500_2,655,721,349,-259,31027,37130,Van,incl
WESTROCK C_31027_37416_2,2078744_2,627,552,250,-95,31027,37416,Van,incl
WESTROCK C_31027_37416_2,2086510_2,627,552,250,-95,31027,37416,Van,incl
